1993,Burundi,516,454,10218,6420,3
1993,Cambodia (Kampuchea),811,82,484,228,2
1993,Cameroon,471,5,47,0,2
1993,Central African Republic,482,3,4,4,1
1993,Chad,483,15,313,193,2
1993,Colombia,100,47,302,76,3
1993,Congo,484,10,135,83,2
1993,Croatia,344,55,373,58,2
1993,Djibouti,522,12,33,2,2
1993,DR Congo (Zaire),490,20,3337,229,2
1993,Egypt,651,43,108,10,2
1993,Eritrea,531,1,21,0,1
1993,Ethiopia,530,13,133,26,3
1993,Georgia,372,113,1837,204,2
1993,Ghana,452,1,2,0,1
1993,Guatemala,90,51,218,160,2
1993,Haiti,41,3,37,1,1
1993,India,750,331,2326,385,3
1993,Indonesia,850,8,27,2,2
1993,Iran,630,17,153,91,1
1993,Iraq,645,41,368,136,3
1993,Israel,666,61,88,20,2
1993,Italy,325,1,0,0,1
1993,Ivory Coast,437,1,1,1,1
1993,Kenya,501,18,287,1,2
1993,Laos,812,1,3,3,1
1993,Lebanon,660,80,165,37,3
1993,Liberia,450,47,2673,2563,3
1993,Mali,432,1,0,0,1
1993,Mexico,70,3,34,1,1
1993,Mozambique,541,2,2,2,1
1993,Myanmar (Burma),775,12,145,4,2
1993,Nepal,790,3,3,3,1
1993,Niger,436,1,6,0,1
1993,Nigeria,475,8,1185,3,2
1993,Pakistan,770,7,48,0,2
1993,Papua New Guinea,910,14,40,7,2
1993,Peru,135,72,779,119,2
1993,Philippines,840,45,318,23,3
1993,Russia (Soviet Union),365,12,145,4,1
1993,Rwanda,517,42,977,642,2
1993,Senegal,433,30,285,79,2
1993,Sierra Leone,451,68,642,237,3
1993,Somalia,520,20,483,1,2
1993,South Africa,560,576,895,278,2
1993,Spain,230,6,12,1,1
1993,Sri Lanka,780,111,2084,129,2
1993,Sudan,625,78,6042,1671,3
1993,Tajikistan,702,34,1045,143,1
1993,Thailand,800,2,1,1,1
1993,Togo,461,3,48,48,1
1993,Turkey,640,500,2765,594,2
1993,United Kingdom,200,34,47,33,2
1993,Venezuela,101,75,63,63,1
1993,Zambia,551,1,1,1,1
1994,Afghanistan,700,244,9056,120,2
1994,Algeria,615,350,1943,30,3
1994,Angola,540,320,4009,304,2
1994,Argentina,160,1,86,86,1
1994,Armenia,371,1,30,0,1
1994,Azerbaijan,373,58,1489,10,1
1994,Bangladesh,771,6,32,23,3
1994,Bosnia-Herzegovina,346,1862,7312,1241,2
1994,Brazil,140,7,32,5,2
1994,Burundi,516,46,897,745,3
1994,Cambodia (Kampuchea),811,73,572,115,2
1994,Cameroon,471,7,102,55,3
1994,Canada,20,3,3,0,1
1994,Chad,483,17,521,230,2
1994,Colombia,100,70,1211,92,2
1994,Congo,484,8,18,7,2
1994,Djibouti,522,5,39,0,2
1994,DR Congo (Zaire),490,16,332,329,3
1994,Egypt,651,76,162,20,2
1994,Ethiopia,530,5,76,0,1
1994,Ghana,452,9,2004,0,1
1994,Guatemala,90,38,287,251,2
1994,Guinea,438,1,0,0,1
1994,Haiti,41,4,44,32,1
1994,India,750,244,1435,208,3
1994,Indonesia,850,9,12,2,2
1994,Iran,630,2,16,0,1
1994,Iraq,645,38,995,67,3
1994,Israel,666,52,116,58,2
1994,Ivory Coast,437,1,4,4,1
1994,Jamaica,51,1,5,1,1
1994,Kenya,501,13,34,6,2
1994,Lebanon,660,59,144,13,3
1994,Liberia,450,92,4167,3733,2
1994,Mali,432,41,729,596,3
1994,Mexico,70,12,153,6,3
1994,Mozambique,541,2,2,2,1
1994,Myanmar (Burma),775,83,794,93,3
1994,Namibia,565,1,0,0,1
1994,Nepal,790,1,0,0,1
1994,Niger,436,11,50,1,2
1994,Nigeria,475,16,90,56,2
1994,Pakistan,770,38,169,45,2
1994,Papua New Guinea,910,6,26,2,1
1994,Peru,135,35,369,148,2
1994,Philippines,840,40,308,40,3
1994,Russia (Soviet Union),365,31,485,112,3
1994,Rwanda,517,2119,772463,771118,2
1994,Sierra Leone,451,164,2097,1551,3
1994,Somalia,520,37,626,89,2
1994,South Africa,560,263,532,105,2
1994,Spain,230,9,11,3,1
1994,Sri Lanka,780,80,712,33,3
1994,Sudan,625,19,977,478,3
1994,Tajikistan,702,31,366,10,2
1994,Thailand,800,1,1,0,1
1994,Turkey,640,638,4182,344,2
1994,Uganda,500,18,160,37,2
1994,United Kingdom,200,16,16,10,2
1994,Venezuela,101,47,164,37,2
1994,Yemen (North Yemen),678,72,1489,308,1
1995,Afghanistan,700,219,5618,185,3
1995,Algeria,615,394,3059,15,2
1995,Angola,540,76,238,56,2
1995,Armenia,371,5,7,1,1
1995,Azerbaijan,373,10,55,7,1
1995,Bangladesh,771,13,14,1,3
1995,Bosnia-Herzegovina,346,881,17265,14433,2
1995,Brazil,140,8,51,13,2
1995,Burundi,516,126,2828,2285,3
1995,Cambodia (Kampuchea),811,100,723,50,2
1995,Canada,20,9,24,1,1
1995,Chad,483,17,53,49,2
1995,Colombia,100,77,943,131,2
1995,Congo,484,1,2,0,1
1995,Croatia,344,69,963,171,2
1995,Djibouti,522,4,18,1,3
1995,DR Congo (Zaire),490,16,526,61,2
1995,Ecuador,130,4,11,0,1
1995,Egypt,651,118,233,53,3
1995,Ethiopia,530,9,1043,0,2
1995,France,220,1,8,8,1
1995,Georgia,372,3,52,52,1
1995,Ghana,452,8,155,0,1
1995,Guatemala,90,27,122,96,2
1995,Haiti,41,1,1,1,1
1995,India,750,226,1079,147,3
1995,Indonesia,850,21,63,40,2
1995,Iran,630,3,17,0,1
1995,Iraq,645,86,1537,117,3
1995,Israel,666,24,78,23,2
1995,Ivory Coast,437,2,37,5,2
1995,Kenya,501,4,60,4,2
1995,Lebanon,660,72,126,9,2
1995,Liberia,450,52,2290,2282,2
1995,Mali,432,4,4,2,2
1995,Malta,338,1,0,0,1
1995,Mexico,70,5,22,17,3
1995,Mozambique,541,1,1,1,1
1995,Myanmar (Burma),775,89,1496,132,3
1995,Nepal,790,1,0,0,1
1995,Niger,436,7,67,33,2
1995,Nigeria,475,1,1,1,1
1995,Pakistan,770,23,127,28,2
1995,Papua New Guinea,910,11,33,2,2
1995,Peru,135,41,274,10,2
1995,Philippines,840,18,188,37,2
1995,Russia (Soviet Union),365,205,1910,224,2
1995,Rwanda,517,17,4232,4232,1
1995,Senegal,433,39,329,30,2
1995,Serbia (Yugoslavia),345,2,0,0,1
1995,Sierra Leone,451,197,3194,1851,3
1995,Somalia,520,69,444,13,3
1995,South Africa,560,39,143,0,1
1995,Spain,230,10,13,0,1
1995,Sri Lanka,780,252,4971,340,2
1995,Sudan,625,43,1494,366,3
1995,Tajikistan,702,46,368,6,1
1995,Thailand,800,7,12,3,3
1995,Turkey,640,816,3650,138,2
1995,Uganda,500,20,537,285,2
1995,Venezuela,101,45,28,28,1
1995,Zimbabwe (Rhodesia),552,2,4,1,1
1996,Afghanistan,700,234,3595,483,3
1996,Algeria,615,123,1091,9,2
1996,Angola,540,28,32,1,2
1996,Azerbaijan,373,3,5,0,1
1996,Bangladesh,771,23,46,34,3
1996,Brazil,140,3,20,9,2
1996,Burundi,516,188,18184,17449,3
1996,Cambodia (Kampuchea),811,89,846,70,2
1996,Cameroon,471,3,56,2,1
1996,Canada,20,1,2,0,1
1996,Chad,483,3,4,4,1
1996,Colombia,100,150,1401,227,2
1996,Congo,484,2,1,1,1
1996,Djibouti,522,2,0,0,1
1996,DR Congo (Zaire),490,209,34307,32553,3
1996,Egypt,651,75,149,75,2
1996,Eritrea,531,2,14,0,1
1996,Ethiopia,530,5,65,0,2
1996,France,220,1,0,0,1
1996,Gambia,420,1,0,0,1
1996,Guatemala,90,11,20,7,2
1996,Guinea,438,1,27,27,1
1996,India,750,177,1333,314,3
1996,Indonesia,850,18,36,15,2
1996,Iran,630,4,34,11,1
1996,Iraq,645,66,832,111,3
1996,Israel,666,25,132,66,2
1996,Ivory Coast,437,4,35,19,2
1996,Kenya,501,9,170,3,2
1996,Kuwait,690,1,1,1,1
1996,Lebanon,660,58,214,137,3
1996,Liberia,450,31,3077,1112,2
1996,Mexico,70,15,43,4,1
1996,Myanmar (Burma),775,79,591,295,3
1996,Namibia,565,1,2,2,1
1996,Nepal,790,53,77,33,2
1996,Niger,436,3,14,1,1
1996,Nigeria,475,5,87,5,2
1996,Pakistan,770,21,64,17,3
1996,Papua New Guinea,910,26,106,42,2
1996,Peru,135,25,105,14,2
1996,Philippines,840,26,199,22,2
1996,Russia (Soviet Union),365,147,2764,478,2
1996,Rwanda,517,41,876,754,3
1996,Senegal,433,2,5,2,2
1996,Serbia (Yugoslavia),345,3,2,0,1
1996,Sierra Leone,451,100,943,414,3
1996,Somalia,520,92,949,224,2
1996,South Africa,560,37,156,0,1
1996,Spain,230,4,4,0,1
1996,Sri Lanka,780,120,4097,187,2
1996,Sudan,625,54,2735,63,3
1996,Tajikistan,702,66,2797,16,2
1996,Tanzania,510,1,10,0,1
1996,Thailand,800,1,1,0,1
1996,Turkey,640,647,3811,58,2
1996,Uganda,500,120,1798,677,2
1996,United Kingdom,200,2,2,0,1
1996,Venezuela,101,53,33,33,1
1997,Afghanistan,700,199,6721,353,3
1997,Algeria,615,128,2008,361,3
1997,Angola,540,35,105,54,2
1997,Azerbaijan,373,3,29,0,1
1997,Bangladesh,771,11,16,3,3
1997,Bhutan,760,1,4,0,1
1997,Brazil,140,14,41,6,2
1997,Burundi,516,200,4395,2338,3
1997,Cambodia (Kampuchea),811,50,444,34,2
1997,Canada,20,1,2,0,1
1997,Chad,483,8,134,37,2
1997,China,710,2,4,4,1
1997,Colombia,100,181,891,311,3
1997,Comoros,581,2,56,0,1
1997,Congo,484,57,10412,503,2
1997,Djibouti,522,1,11,0,1
1997,DR Congo (Zaire),490,137,13897,9586,3
1997,Egypt,651,34,143,81,2
1997,Eritrea,531,9,31,0,1
1997,Ethiopia,530,4,12,0,2
1997,Georgia,372,5,26,0,1
1997,Guatemala,90,1,2,2,1
1997,India,750,277,1448,364,3
1997,Indonesia,850,37,441,29,3
1997,Iran,630,13,37,0,1
1997,Iraq,645,71,1628,0,3
1997,Israel,666,5,25,24,2
1997,Kenya,501,11,212,14,2
1997,Laos,812,1,2,2,1
1997,Lebanon,660,63,105,15,3
1997,Liberia,450,3,13,13,1
1997,Mali,432,1,22,0,1
1997,Mexico,70,6,58,48,2
1997,Myanmar (Burma),775,88,788,466,2
1997,Nepal,790,37,48,8,2
1997,Niger,436,8,81,1,2
1997,Nigeria,475,20,595,4,2
1997,Pakistan,770,29,123,45,3
1997,Papua New Guinea,910,4,12,1,1
1997,Peru,135,19,116,9,2
1997,Philippines,840,40,322,41,2
1997,Russia (Soviet Union),365,5,13,2,2
1997,Rwanda,517,131,7201,6307,3
1997,Senegal,433,32,366,66,2
1997,Serbia (Yugoslavia),345,5,9,0,2
1997,Sierra Leone,451,137,1233,616,2
1997,Somalia,520,27,277,9,1
1997,South Africa,560,20,30,0,1
1997,Spain,230,11,12,0,1
1997,Sri Lanka,780,135,2902,54,2
1997,Sudan,625,90,4872,369,3
1997,Tajikistan,702,10,97,0,1
1997,Tanzania,510,1,3,3,1
1997,Thailand,800,3,7,6,2
1997,Turkey,640,498,2600,44,2
1997,Uganda,500,77,1354,629,2
1997,United Kingdom,200,4,5,2,2
1997,Venezuela,101,5,33,3,2
1998,Afghanistan,700,217,12174,6349,3
1998,Algeria,615,383,3284,123,3
1998,Angola,540,110,1191,214,2
1998,Azerbaijan,373,4,34,0,1
1998,Bangladesh,771,11,21,7,2
1998,Bolivia,145,1,2,0,1
1998,Brazil,140,6,16,2,2
1998,Burundi,516,122,1797,997,2
1998,Cambodia (Kampuchea),811,35,274,69,2
1998,Cameroon,471,4,52,0,2
1998,Canada,20,9,27,0,1
1998,Chad,483,9,198,167,2
1998,Colombia,100,145,1646,556,3
1998,Comoros,581,3,40,3,1
1998,Congo,484,54,3763,498,2
1998,Djibouti,522,2,16,1,1
1998,DR Congo (Zaire),490,118,7717,4417,3
1998,Egypt,651,10,29,5,2
1998,Eritrea,531,3,792,1,1
1998,Ethiopia,530,21,1027,9,3
1998,Georgia,372,3,38,20,1
1998,Guatemala,90,1,1,1,1
1998,Guinea,438,3,12,12,1
1998,Guinea-Bissau,404,16,505,111,1
1998,India,750,386,1623,621,3
1998,Indonesia,850,30,141,98,2
1998,Iran,630,5,13,1,1
1998,Iraq,645,17,96,43,3
1998,Israel,666,4,6,1,2
1998,Ivory Coast,437,1,0,0,1
1998,Kenya,501,15,322,1,1
1998,Lebanon,660,51,85,8,3
1998,Lesotho,570,5,78,41,1
1998,Liberia,450,1,13,13,1
1998,Mexico,70,5,7,1,2
1998,Myanmar (Burma),775,125,581,432,3
1998,Nepal,790,218,357,107,2
1998,Niger,436,2,147,147,1
1998,Nigeria,475,31,357,42,2
1998,Pakistan,770,39,121,70,3
1998,Papua New Guinea,910,2,40,0,1
1998,Peru,135,9,33,8,2
1998,Philippines,840,23,138,18,3
1998,Russia (Soviet Union),365,3,7,0,2
1998,Rwanda,517,67,1774,690,2
1998,Senegal,433,31,343,107,3
1998,Serbia (Yugoslavia),345,221,1446,286,2
1998,Sierra Leone,451,360,5155,1872,2
1998,Somalia,520,18,330,19,1
1998,South Africa,560,23,44,0,1
1998,Spain,230,6,7,1,1
1998,Sri Lanka,780,179,3830,117,2
1998,Sudan,625,126,5958,1544,3
1998,Tajikistan,702,19,600,20,1
1998,Thailand,800,4,12,0,1
1998,Togo,461,4,9,9,1
1998,Turkey,640,328,2058,30,2
1998,Uganda,500,121,1214,355,3
1998,United Kingdom,200,3,31,31,2
1998,Venezuela,101,14,10,10,1
1998,Zimbabwe (Rhodesia),552,1,1,1,1
1999,Afghanistan,700,189,5065,583,2
1999,Albania,339,10,26,2,1
1999,Algeria,615,226,1168,143,3
1999,Angola,540,245,2666,465,2
1999,Azerbaijan,373,6,18,0,1
1999,Bangladesh,771,19,14,1,2
1999,Brazil,140,31,86,40,2
1999,Burundi,516,200,1852,1227,3
1999,Cambodia (Kampuchea),811,1,0,0,1
1999,Canada,20,3,11,0,1
1999,Central African Republic,482,1,5,5,1
1999,Chad,483,12,394,0,3
1999,China,710,3,0,0,1
1999,Colombia,100,394,2638,985,3
1999,Congo,484,48,948,439,2
1999,Djibouti,522,8,25,3,1
1999,DR Congo (Zaire),490,168,7849,3759,3
1999,Egypt,651,2,4,0,1
1999,Eritrea,531,13,17203,137,1
1999,Ethiopia,530,42,30786,16,3
1999,Guinea,438,2,13,13,1
1999,Guinea-Bissau,404,3,199,0,1
1999,Haiti,41,2,11,0,1
1999,Honduras,91,1,9,0,1
1999,India,750,544,2563,505,3
1999,Indonesia,850,338,2421,933,3
1999,Iran,630,6,19,0,1
1999,Iraq,645,18,308,38,2
1999,Israel,666,2,2,0,2
1999,Ivory Coast,437,2,0,0,1
1999,Kenya,501,8,229,0,2
1999,Kyrgyzstan,703,2,14,3,1
1999,Laos,812,1,2,2,1
1999,Lebanon,660,41,74,11,2
1999,Liberia,450,3,70,70,1
1999,Mali,432,4,59,0,1
1999,Myanmar (Burma),775,129,369,315,3
1999,Namibia,565,1,1,0,1
1999,Nepal,790,244,295,139,2
1999,Nigeria,475,39,3519,2505,2
1999,North Macedonia,343,1,6,6,1
1999,Pakistan,770,12,57,51,2
1999,Papua New Guinea,910,2,60,0,1
1999,Peru,135,16,89,20,2
1999,Philippines,840,48,219,18,3
1999,Russia (Soviet Union),365,68,6197,1238,2
1999,Rwanda,517,1,29,0,1
1999,Senegal,433,9,31,14,2
1999,Serbia (Yugoslavia),345,335,2153,1286,2
1999,Sierra Leone,451,199,4493,1527,2
1999,Somalia,520,42,542,76,3
1999,South Africa,560,11,19,0,1
1999,Sri Lanka,780,184,1948,70,3
1999,Sudan,625,64,2067,129,3
1999,Tajikistan,702,3,4,0,1
1999,Tanzania,510,1,0,0,1
1999,Thailand,800,1,1,1,1
1999,Turkey,640,267,1155,50,2
1999,Uganda,500,89,1024,285,3
1999,Uzbekistan,704,6,50,5,1
1999,Venezuela,101,41,26,26,1
1999,Zimbabwe (Rhodesia),552,1,1,1,1
2000,Afghanistan,700,207,5394,639,3
2000,Algeria,615,252,1193,246,2
2000,Angola,540,130,1209,258,2
2000,Azerbaijan,373,7,13,0,1
2000,Bangladesh,771,8,105,4,3
2000,Bolivia,145,9,50,0,1
